Group,Time,Feature,SHAP_Value,BaseValue
Group 78,9,MACCS_51,0.00545087456703186,-0.12660813331604004
Group 78,9,MACCS_52,-0.00020268559455871582,-0.12660813331604004
Group 78,9,MACCS_53,0.0033510923385620117,-0.12660813331604004
Group 78,9,MACCS_54,-0.0062236487865448,-0.12660813331604004
Group 78,9,MACCS_55,0.020295560359954834,-0.12660813331604004
Group 78,9,MACCS_56,0.0050750672817230225,-0.12660813331604004
Group 78,9,MACCS_57,0.10459738969802856,-0.12660813331604004
Group 78,9,MACCS_58,0.0031239688396453857,-0.12660813331604004
Group 78,9,MACCS_59,0.013725757598876953,-0.12660813331604004
Group 78,9,MACCS_60,-0.00021186470985412598,-0.12660813331604004
Group 78,9,MACCS_61,0.029624104499816895,-0.12660813331604004
Group 78,9,MACCS_62,-0.0049932003021240234,-0.12660813331604004
Group 78,9,MACCS_63,-0.0012696385383605957,-0.12660813331604004
Group 78,9,MACCS_64,0.01293802261352539,-0.12660813331604004
Group 78,9,MACCS_65,0.03316020965576172,-0.12660813331604004
Group 78,9,MACCS_66,-0.03651532530784607,-0.12660813331604004
Group 78,9,MACCS_67,0.0002709329128265381,-0.12660813331604004
Group 78,9,MACCS_68,0.05125463008880615,-0.12660813331604004
Group 78,9,MACCS_69,0.004638075828552246,-0.12660813331604004
Group 78,9,MACCS_70,-0.020554006099700928,-0.12660813331604004
Group 78,9,MACCS_71,-0.004426002502441406,-0.12660813331604004
Group 78,9,MACCS_72,-0.07841438055038452,-0.12660813331604004
Group 78,9,MACCS_73,0.00016838312149047852,-0.12660813331604004
Group 78,9,MACCS_74,0.031125962734222412,-0.12660813331604004
Group 78,9,MACCS_75,-0.001515120267868042,-0.12660813331604004
Group 78,9,MACCS_76,0.013686954975128174,-0.12660813331604004
Group 78,9,MACCS_77,0.008485645055770874,-0.12660813331604004
Group 78,9,MACCS_78,-0.0028684139251708984,-0.12660813331604004
Group 78,9,MACCS_79,0.005126327276229858,-0.12660813331604004
Group 78,9,MACCS_80,-0.02215820550918579,-0.12660813331604004
Group 78,9,MACCS_81,0.003986388444900513,-0.12660813331604004
Group 78,9,MACCS_82,0.012392550706863403,-0.12660813331604004
Group 78,9,MACCS_83,0.07034027576446533,-0.12660813331604004
Group 78,9,MACCS_84,0.0041811466217041016,-0.12660813331604004
Group 78,9,MACCS_85,0.004336178302764893,-0.12660813331604004
Group 78,9,MACCS_86,0.019474327564239502,-0.12660813331604004
Group 78,9,MACCS_87,-0.005044132471084595,-0.12660813331604004
Group 78,9,MACCS_88,0.0034664571285247803,-0.12660813331604004
Group 78,9,MACCS_89,0.008199602365493774,-0.12660813331604004
Group 78,9,MACCS_90,0.007682621479034424,-0.12660813331604004
Group 78,9,MACCS_91,0.025503933429718018,-0.12660813331604004
Group 78,9,MACCS_92,-0.002415597438812256,-0.12660813331604004
Group 78,9,MACCS_93,0.013474047183990479,-0.12660813331604004
Group 78,9,MACCS_94,0.0046701133251190186,-0.12660813331604004
Group 78,9,MACCS_95,0.00029459595680236816,-0.12660813331604004
Group 78,9,MACCS_96,0.023787349462509155,-0.12660813331604004
Group 78,9,MACCS_97,0.019129037857055664,-0.12660813331604004
Group 78,9,MACCS_98,-0.003268986940383911,-0.12660813331604004
Group 78,9,MACCS_99,-0.0022020041942596436,-0.12660813331604004
Group 78,9,MACCS_100,-0.0020460784435272217,-0.12660813331604004
Group 78,9,MACCS_101,-0.015641450881958008,-0.12660813331604004
Group 78,9,MACCS_102,0.0034740567207336426,-0.12660813331604004
Group 78,9,MACCS_103,-0.001147150993347168,-0.12660813331604004
Group 78,9,MACCS_104,0.004599392414093018,-0.12660813331604004
Group 78,9,MACCS_105,0.02043655514717102,-0.12660813331604004
Group 78,9,MACCS_106,0.005484521389007568,-0.12660813331604004
Group 78,9,MACCS_107,0.0030113160610198975,-0.12660813331604004
Group 78,9,MACCS_108,-0.15219712257385254,-0.12660813331604004
Group 78,9,MACCS_109,0.0077457427978515625,-0.12660813331604004
Group 78,9,MACCS_110,-0.0004467964172363281,-0.12660813331604004
Group 78,9,MACCS_111,0.012053132057189941,-0.12660813331604004
Group 78,9,MACCS_112,-0.0724409818649292,-0.12660813331604004
Group 78,9,MACCS_113,-0.004417300224304199,-0.12660813331604004
Group 78,9,MACCS_114,-0.01611688733100891,-0.12660813331604004
Group 78,9,MACCS_115,0.03909870982170105,-0.12660813331604004
Group 78,9,MACCS_116,0.02171429991722107,-0.12660813331604004
Group 78,9,MACCS_117,-0.0035623908042907715,-0.12660813331604004
Group 78,9,MACCS_118,-0.019101500511169434,-0.12660813331604004
Group 78,9,MACCS_119,-0.0016314387321472168,-0.12660813331604004
Group 78,9,MACCS_120,0.025845885276794434,-0.12660813331604004
Group 78,9,MACCS_121,-0.015871047973632812,-0.12660813331604004
Group 78,9,MACCS_122,0.029550373554229736,-0.12660813331604004
Group 78,9,MACCS_123,0.018247514963150024,-0.12660813331604004
Group 78,9,MACCS_124,0.0039130449295043945,-0.12660813331604004
Group 78,9,MACCS_125,-0.032361745834350586,-0.12660813331604004
Group 78,9,MACCS_126,-0.033732473850250244,-0.12660813331604004
Group 78,9,MACCS_127,0.022630766034126282,-0.12660813331604004
Group 78,9,MACCS_128,0.005495399236679077,-0.12660813331604004
Group 78,9,MACCS_129,0.016652360558509827,-0.12660813331604004
Group 78,9,MACCS_130,-0.013062983751296997,-0.12660813331604004
Group 78,9,MACCS_131,-0.0018842071294784546,-0.12660813331604004
Group 78,9,MACCS_132,0.059266090393066406,-0.12660813331604004
Group 78,9,MACCS_133,0.005631774663925171,-0.12660813331604004
Group 78,9,MACCS_134,0.04445523023605347,-0.12660813331604004
Group 78,9,MACCS_135,0.0030101537704467773,-0.12660813331604004
Group 78,9,MACCS_136,-0.005616337060928345,-0.12660813331604004
Group 78,9,MACCS_137,0.0030756890773773193,-0.12660813331604004
Group 78,9,MACCS_138,-0.027310609817504883,-0.12660813331604004
Group 78,9,MACCS_139,-0.034811973571777344,-0.12660813331604004
Group 78,9,MACCS_140,-0.018275439739227295,-0.12660813331604004
Group 78,9,MACCS_141,-0.00871250033378601,-0.12660813331604004
Group 78,9,MACCS_142,0.021289795637130737,-0.12660813331604004
Group 78,9,MACCS_143,0.03606361150741577,-0.12660813331604004
Group 78,9,MACCS_144,0.003037780523300171,-0.12660813331604004
Group 78,9,MACCS_145,-0.01132744550704956,-0.12660813331604004
Group 78,9,MACCS_146,-0.11551189422607422,-0.12660813331604004
Group 78,9,MACCS_147,0.05507767200469971,-0.12660813331604004
Group 78,9,MACCS_148,-0.005755424499511719,-0.12660813331604004
Group 78,9,MACCS_149,0.00881814956665039,-0.12660813331604004
Group 78,9,MACCS_150,-0.031082838773727417,-0.12660813331604004
Group 78,9,MACCS_151,-0.0002868473529815674,-0.12660813331604004
Group 78,9,MACCS_152,-0.04167523980140686,-0.12660813331604004
Group 78,9,MACCS_153,-0.002887904644012451,-0.12660813331604004
Group 78,9,MACCS_154,-0.010328084230422974,-0.12660813331604004
Group 78,9,MACCS_155,0.06021231412887573,-0.12660813331604004
Group 78,9,MACCS_156,0.0029339194297790527,-0.12660813331604004
Group 78,9,MACCS_157,0.004968792200088501,-0.12660813331604004
Group 78,9,MACCS_158,0.017516672611236572,-0.12660813331604004
Group 78,9,MACCS_159,0.0047341883182525635,-0.12660813331604004
Group 78,9,MACCS_160,-0.08937856554985046,-0.12660813331604004
Group 78,9,MACCS_161,-0.011802434921264648,-0.12660813331604004
Group 78,9,MACCS_162,-0.018580377101898193,-0.12660813331604004
Group 78,9,MACCS_163,0.019817322492599487,-0.12660813331604004
Group 78,9,MACCS_164,-0.06820157170295715,-0.12660813331604004
Group 78,9,MACCS_165,0.02826055884361267,-0.12660813331604004
Group 78,9,MACCS_166,-0.106228768825531,-0.12660813331604004
Group 78,9,MaxAbsEStateIndex,0.12282106280326843,-0.12660813331604004
Group 78,9,MaxEStateIndex,0.14523425698280334,-0.12660813331604004
Group 78,9,MinAbsEStateIndex,0.28764036297798157,-0.12660813331604004
Group 78,9,MinEStateIndex,-0.0025528669357299805,-0.12660813331604004
Group 78,9,qed,0.0012270808219909668,-0.12660813331604004
Group 78,9,SPS,0.0006247460842132568,-0.12660813331604004
Group 78,9,MolWt,0.0036095380783081055,-0.12660813331604004
Group 78,9,HeavyAtomMolWt,-0.001629650592803955,-0.12660813331604004
Group 78,9,ExactMolWt,0.004983633756637573,-0.12660813331604004
Group 78,9,NumValenceElectrons,0.012323766946792603,-0.12660813331604004
Group 78,9,NumRadicalElectrons,0.0661550760269165,-0.12660813331604004
Group 78,9,MaxPartialCharge,0.015275180339813232,-0.12660813331604004
Group 78,9,MinPartialCharge,-0.0006527602672576904,-0.12660813331604004
Group 78,9,MaxAbsPartialCharge,0.00015172362327575684,-0.12660813331604004
Group 78,9,MinAbsPartialCharge,0.004690110683441162,-0.12660813331604004
Group 78,9,FpDensityMorgan1,0.0013968050479888916,-0.12660813331604004
Group 78,9,FpDensityMorgan2,0.007688432931900024,-0.12660813331604004
Group 78,9,FpDensityMorgan3,-0.0013096332550048828,-0.12660813331604004
Group 78,9,BCUT2D_MWHI,-0.0032337307929992676,-0.12660813331604004
Group 78,9,BCUT2D_MWLOW,-0.0012709498405456543,-0.12660813331604004
Group 78,9,BCUT2D_CHGHI,0.14094126224517822,-0.12660813331604004
Group 78,9,BCUT2D_CHGLO,-9.918212890625e-05,-0.12660813331604004
Group 78,9,BCUT2D_LOGPHI,-0.2739323377609253,-0.12660813331604004
Group 78,9,BCUT2D_LOGPLOW,0.027115345001220703,-0.12660813331604004
Group 78,9,BCUT2D_MRHI,-0.0017924904823303223,-0.12660813331604004
Group 78,9,BCUT2D_MRLOW,0.00718235969543457,-0.12660813331604004
Group 78,9,AvgIpc,0.012677609920501709,-0.12660813331604004
Group 78,9,BalabanJ,0.024864554405212402,-0.12660813331604004
Group 78,9,BertzCT,-0.04690587520599365,-0.12660813331604004
Group 78,9,Chi0,-0.005810201168060303,-0.12660813331604004
Group 78,9,Chi0n,-0.0010218620300292969,-0.12660813331604004
Group 78,9,Chi0v,0.021474897861480713,-0.12660813331604004
Group 78,9,Chi1,0.01142740249633789,-0.12660813331604004
Group 78,9,Chi1n,0.006004244089126587,-0.12660813331604004
Group 78,9,Chi1v,0.0264967679977417,-0.12660813331604004
Group 78,9,Chi2n,0.0004686415195465088,-0.12660813331604004
Group 78,9,Chi2v,0.0010863244533538818,-0.12660813331604004
Group 78,9,Chi3n,0.0011024773120880127,-0.12660813331604004
Group 78,9,Chi3v,0.02143922448158264,-0.12660813331604004
Group 78,9,Chi4n,-0.0030593276023864746,-0.12660813331604004
Group 78,9,Chi4v,-0.053923189640045166,-0.12660813331604004
Group 78,9,HallKierAlpha,0.0031682997941970825,-0.12660813331604004
Group 78,9,Ipc,0.006767928600311279,-0.12660813331604004
Group 78,9,Kappa1,0.006311923265457153,-0.12660813331604004
Group 78,9,Kappa2,0.0014555156230926514,-0.12660813331604004
Group 78,9,Kappa3,-0.040154218673706055,-0.12660813331604004
Group 78,9,LabuteASA,0.013100028038024902,-0.12660813331604004
Group 78,9,PEOE_VSA1,0.0004165768623352051,-0.12660813331604004
Group 78,9,PEOE_VSA10,0.023121953010559082,-0.12660813331604004
Group 78,9,PEOE_VSA11,-0.014994651079177856,-0.12660813331604004
Group 78,9,PEOE_VSA12,-0.0004381537437438965,-0.12660813331604004
Group 78,9,PEOE_VSA13,0.003785938024520874,-0.12660813331604004
Group 78,9,PEOE_VSA14,-0.00110587477684021,-0.12660813331604004
Group 78,9,PEOE_VSA2,-0.016782641410827637,-0.12660813331604004
Group 78,9,PEOE_VSA3,-7.957220077514648e-05,-0.12660813331604004
Group 78,9,PEOE_VSA4,-0.003932833671569824,-0.12660813331604004
Group 78,9,PEOE_VSA5,-0.003920599818229675,-0.12660813331604004
Group 78,9,PEOE_VSA6,0.007775485515594482,-0.12660813331604004
Group 78,9,PEOE_VSA7,0.0013943612575531006,-0.12660813331604004
Group 78,9,PEOE_VSA8,0.000908195972442627,-0.12660813331604004
Group 78,9,PEOE_VSA9,-0.003184974193572998,-0.12660813331604004
Group 78,9,SMR_VSA1,0.02957800030708313,-0.12660813331604004
Group 78,9,SMR_VSA10,-0.004902452230453491,-0.12660813331604004
Group 78,9,SMR_VSA2,-0.0006781220436096191,-0.12660813331604004
Group 78,9,SMR_VSA3,0.0038787424564361572,-0.12660813331604004
Group 78,9,SMR_VSA4,-0.02177831530570984,-0.12660813331604004
Group 78,9,SMR_VSA5,0.00816965103149414,-0.12660813331604004
Group 78,9,SMR_VSA6,0.0003148019313812256,-0.12660813331604004
Group 78,9,SMR_VSA7,0.0011162757873535156,-0.12660813331604004
Group 78,9,SMR_VSA8,0.0,-0.12660813331604004
Group 78,9,SMR_VSA9,-0.0069113969802856445,-0.12660813331604004
Group 78,9,SlogP_VSA1,0.010909020900726318,-0.12660813331604004
Group 78,9,SlogP_VSA10,0.00123673677444458,-0.12660813331604004
Group 78,9,SlogP_VSA11,-0.005308300256729126,-0.12660813331604004
Group 78,9,SlogP_VSA12,0.0024035871028900146,-0.12660813331604004
Group 78,9,SlogP_VSA2,0.006357669830322266,-0.12660813331604004
Group 78,9,SlogP_VSA3,-0.0038321614265441895,-0.12660813331604004
Group 78,9,SlogP_VSA4,-0.008183926343917847,-0.12660813331604004
Group 78,9,SlogP_VSA5,-0.01221969723701477,-0.12660813331604004
Group 78,9,SlogP_VSA6,0.0052977800369262695,-0.12660813331604004
Group 78,9,SlogP_VSA7,0.0231972336769104,-0.12660813331604004
Group 78,9,SlogP_VSA8,-0.004145324230194092,-0.12660813331604004
Group 78,9,SlogP_VSA9,0.0,-0.12660813331604004
Group 78,9,TPSA,0.0030181705951690674,-0.12660813331604004
Group 78,9,EState_VSA1,0.01115339994430542,-0.12660813331604004
Group 78,9,EState_VSA10,0.004208207130432129,-0.12660813331604004
Group 78,9,EState_VSA11,0.031835347414016724,-0.12660813331604004
Group 78,9,EState_VSA2,-0.004420101642608643,-0.12660813331604004
Group 78,9,EState_VSA3,0.016001909971237183,-0.12660813331604004
Group 78,9,EState_VSA4,0.01281842589378357,-0.12660813331604004
Group 78,9,EState_VSA5,0.00782535970211029,-0.12660813331604004
Group 78,9,EState_VSA6,0.02644285559654236,-0.12660813331604004
Group 78,9,EState_VSA7,-0.0007785558700561523,-0.12660813331604004
Group 78,9,EState_VSA8,-0.0003111213445663452,-0.12660813331604004
Group 78,9,EState_VSA9,0.0011705756187438965,-0.12660813331604004
Group 78,9,VSA_EState1,0.007329314947128296,-0.12660813331604004
Group 78,9,VSA_EState10,0.005192101001739502,-0.12660813331604004
Group 78,9,VSA_EState2,-6.645917892456055e-06,-0.12660813331604004
Group 78,9,VSA_EState3,-0.0034028291702270508,-0.12660813331604004
Group 78,9,VSA_EState4,0.023115456104278564,-0.12660813331604004
Group 78,9,VSA_EState5,0.10761412978172302,-0.12660813331604004
Group 78,9,VSA_EState6,0.008725136518478394,-0.12660813331604004
Group 78,9,VSA_EState7,0.0006126165390014648,-0.12660813331604004
Group 78,9,VSA_EState8,0.00043076276779174805,-0.12660813331604004
Group 78,9,VSA_EState9,0.00022652745246887207,-0.12660813331604004
Group 78,9,FractionCSP3,0.009097963571548462,-0.12660813331604004
Group 78,9,HeavyAtomCount,0.014125317335128784,-0.12660813331604004
Group 78,9,NHOHCount,0.0021707117557525635,-0.12660813331604004
Group 78,9,NOCount,0.0003547966480255127,-0.12660813331604004
Group 78,9,NumAliphaticCarbocycles,0.0071298182010650635,-0.12660813331604004
Group 78,9,NumAliphaticHeterocycles,0.0007835328578948975,-0.12660813331604004
Group 78,9,NumAliphaticRings,-0.0024391114711761475,-0.12660813331604004
Group 78,9,NumAromaticCarbocycles,0.001087576150894165,-0.12660813331604004
Group 78,9,NumAromaticHeterocycles,-0.00017005205154418945,-0.12660813331604004
Group 78,9,NumAromaticRings,0.001780003309249878,-0.12660813331604004
Group 78,9,NumHAcceptors,-0.008507966995239258,-0.12660813331604004
Group 78,9,NumHDonors,-0.0004526376724243164,-0.12660813331604004
Group 78,9,NumHeteroatoms,0.0017001628875732422,-0.12660813331604004
Group 78,9,NumRotatableBonds,-0.0007444024085998535,-0.12660813331604004
Group 78,9,NumSaturatedCarbocycles,-0.007508695125579834,-0.12660813331604004
Group 78,9,NumSaturatedHeterocycles,0.0024968981742858887,-0.12660813331604004
Group 78,9,NumSaturatedRings,-0.005406171083450317,-0.12660813331604004
Group 78,9,RingCount,-0.000715404748916626,-0.12660813331604004
Group 78,9,MolLogP,-0.002634704113006592,-0.12660813331604004
Group 78,9,MolMR,0.001262858510017395,-0.12660813331604004
Group 78,9,fr_Al_COO,-0.0037565231323242188,-0.12660813331604004
Group 78,9,fr_Al_OH,0.0007971227169036865,-0.12660813331604004
Group 78,9,fr_Al_OH_noTert,0.0006860196590423584,-0.12660813331604004
Group 78,9,fr_ArN,-0.0022429227828979492,-0.12660813331604004
Group 78,9,fr_Ar_COO,0.019679903984069824,-0.12660813331604004
Group 78,9,fr_Ar_N,0.0025884807109832764,-0.12660813331604004
Group 78,9,fr_Ar_NH,-0.003220975399017334,-0.12660813331604004
Group 78,9,fr_Ar_OH,-0.000186920166015625,-0.12660813331604004
Group 78,9,fr_COO,-0.020118653774261475,-0.12660813331604004
Group 78,9,fr_COO2,0.009474962949752808,-0.12660813331604004
Group 78,9,fr_C_O,0.0044158101081848145,-0.12660813331604004
Group 78,9,fr_C_O_noCOO,-0.0019257068634033203,-0.12660813331604004
Group 78,9,fr_C_S,-0.05565914511680603,-0.12660813331604004
Group 78,9,fr_HOCCN,-0.04581928253173828,-0.12660813331604004
Group 78,9,fr_Imine,0.008562624454498291,-0.12660813331604004
Group 78,9,fr_NH0,0.0009607970714569092,-0.12660813331604004
Group 78,9,fr_NH1,5.91278076171875e-05,-0.12660813331604004
Group 78,9,fr_NH2,0.00798124074935913,-0.12660813331604004
Group 78,9,fr_N_O,0.00019147992134094238,-0.12660813331604004
Group 78,9,fr_Ndealkylation1,0.06675094366073608,-0.12660813331604004
Group 78,9,fr_Ndealkylation2,-0.010041877627372742,-0.12660813331604004
Group 78,9,fr_Nhpyrrole,0.00365641713142395,-0.12660813331604004
Group 78,9,fr_SH,0.021084189414978027,-0.12660813331604004
Group 78,9,fr_aldehyde,-0.02040150761604309,-0.12660813331604004
Group 78,9,fr_alkyl_carbamate,0.017616212368011475,-0.12660813331604004
Group 78,9,fr_alkyl_halide,0.020215094089508057,-0.12660813331604004
Group 78,9,fr_allylic_oxid,0.005651384592056274,-0.12660813331604004
Group 78,9,fr_amide,-0.007494747638702393,-0.12660813331604004
Group 78,9,fr_amidine,0.07184034585952759,-0.12660813331604004
Group 78,9,fr_aniline,5.4508447647094727e-05,-0.12660813331604004
Group 78,9,fr_aryl_methyl,0.0012088418006896973,-0.12660813331604004
Group 78,9,fr_azide,0.12222117185592651,-0.12660813331604004
Group 78,9,fr_azo,-0.010439515113830566,-0.12660813331604004
Group 78,9,fr_barbitur,0.0,-0.12660813331604004
Group 78,9,fr_benzene,0.006485342979431152,-0.12660813331604004
Group 78,9,fr_benzodiazepine,0.0,-0.12660813331604004
Group 78,9,fr_bicyclic,0.013105213642120361,-0.12660813331604004
Group 78,9,fr_diazo,0.0,-0.12660813331604004
Group 78,9,fr_dihydropyridine,0.035398930311203,-0.12660813331604004
Group 78,9,fr_epoxide,0.1798548400402069,-0.12660813331604004
Group 78,9,fr_ester,0.0008072257041931152,-0.12660813331604004
Group 78,9,fr_ether,0.007117271423339844,-0.12660813331604004
Group 78,9,fr_furan,-0.024885743856430054,-0.12660813331604004
Group 78,9,fr_guanido,-0.0013743340969085693,-0.12660813331604004
Group 78,9,fr_halogen,0.004684269428253174,-0.12660813331604004
Group 78,9,fr_hdrzine,0.05472564697265625,-0.12660813331604004
Group 78,9,fr_hdrzone,-0.01746419072151184,-0.12660813331604004
Group 78,9,fr_imidazole,0.007331967353820801,-0.12660813331604004
Group 78,9,fr_imide,0.06846749782562256,-0.12660813331604004
Group 78,9,fr_isocyan,0.0,-0.12660813331604004
Group 78,9,fr_isothiocyan,0.0,-0.12660813331604004
Group 78,9,fr_ketone,0.010726213455200195,-0.12660813331604004
Group 78,9,fr_ketone_Topliss,0.07525724172592163,-0.12660813331604004
Group 78,9,fr_lactam,0.0,-0.12660813331604004
Group 78,9,fr_lactone,0.0036615729331970215,-0.12660813331604004
Group 78,9,fr_methoxy,0.00757792592048645,-0.12660813331604004
Group 78,9,fr_morpholine,-0.026049703359603882,-0.12660813331604004
Group 78,9,fr_nitrile,0.035305678844451904,-0.12660813331604004
Group 78,9,fr_nitro,0.04015904664993286,-0.12660813331604004
Group 78,9,fr_nitro_arom,0.03687885403633118,-0.12660813331604004
Group 78,9,fr_nitro_arom_nonortho,0.1617724597454071,-0.12660813331604004
Group 78,9,fr_nitroso,0.0360511839389801,-0.12660813331604004
Group 78,9,fr_oxazole,0.0,-0.12660813331604004
Group 78,9,fr_oxime,0.04106181859970093,-0.12660813331604004
Group 78,9,fr_para_hydroxylation,-0.011141419410705566,-0.12660813331604004
Group 78,9,fr_phenol,0.0027499645948410034,-0.12660813331604004
Group 78,9,fr_phenol_noOrthoHbond,0.0010155737400054932,-0.12660813331604004
Group 78,9,fr_phos_acid,-0.017808616161346436,-0.12660813331604004
Group 78,9,fr_phos_ester,0.005464434623718262,-0.12660813331604004
Group 78,9,fr_piperdine,0.004045456647872925,-0.12660813331604004
Group 78,9,fr_piperzine,0.008207499980926514,-0.12660813331604004
Group 78,9,fr_priamide,-0.006464838981628418,-0.12660813331604004
Group 78,9,fr_prisulfonamd,0.0,-0.12660813331604004
Group 78,9,fr_pyridine,0.03382420539855957,-0.12660813331604004
Group 78,9,fr_quatN,-0.019866347312927246,-0.12660813331604004
Group 78,9,fr_sulfide,0.029489099979400635,-0.12660813331604004
Group 78,9,fr_sulfonamd,0.0001386404037475586,-0.12660813331604004
Group 78,9,fr_sulfone,-0.04405352473258972,-0.12660813331604004
Group 78,9,fr_term_acetylene,0.002584323287010193,-0.12660813331604004
Group 78,9,fr_tetrazole,0.15337473154067993,-0.12660813331604004
Group 78,9,fr_thiazole,0.1473287045955658,-0.12660813331604004
Group 78,9,fr_thiocyan,0.0,-0.12660813331604004
Group 78,9,fr_thiophene,0.042640745639801025,-0.12660813331604004
Group 78,9,fr_unbrch_alkane,0.003527402877807617,-0.12660813331604004
Group 78,9,fr_urea,0.02079939842224121,-0.12660813331604004
Group 15,9,Initial_Weight,-0.0025529637932777405,-0.12660813331604004
Group 15,9,BET,-0.36214855313301086,-0.12660813331604004
Group 15,9,Time,-0.005036413669586182,-0.12660813331604004
Group 15,9,RH,0.07266160845756531,-0.12660813331604004
Group 15,9,MACCS_0,0.0,-0.12660813331604004
Group 15,9,MACCS_1,0.0,-0.12660813331604004
Group 15,9,MACCS_2,0.0,-0.12660813331604004
Group 15,9,MACCS_3,-0.009121298789978027,-0.12660813331604004
Group 15,9,MACCS_4,0.0,-0.12660813331604004
Group 15,9,MACCS_5,0.0,-0.12660813331604004
Group 15,9,MACCS_6,0.0,-0.12660813331604004
Group 15,9,MACCS_7,0.0,-0.12660813331604004
Group 15,9,MACCS_8,0.020736321806907654,-0.12660813331604004
Group 15,9,MACCS_9,0.015461817383766174,-0.12660813331604004
Group 15,9,MACCS_10,0.01931189000606537,-0.12660813331604004
Group 15,9,MACCS_11,0.2412446141242981,-0.12660813331604004
Group 15,9,MACCS_12,0.004511937499046326,-0.12660813331604004
Group 15,9,MACCS_13,-0.013620838522911072,-0.12660813331604004
Group 15,9,MACCS_14,0.0,-0.12660813331604004
Group 15,9,MACCS_15,9.447336196899414e-06,-0.12660813331604004
Group 15,9,MACCS_16,0.02269204705953598,-0.12660813331604004
Group 15,9,MACCS_17,0.028115838766098022,-0.12660813331604004
Group 15,9,MACCS_18,0.022466197609901428,-0.12660813331604004
Group 15,9,MACCS_19,-0.011507533490657806,-0.12660813331604004
Group 15,9,MACCS_20,0.03670965135097504,-0.12660813331604004
Group 15,9,MACCS_21,-0.01788632571697235,-0.12660813331604004
Group 15,9,MACCS_22,-0.010815493762493134,-0.12660813331604004
Group 15,9,MACCS_23,0.027031898498535156,-0.12660813331604004
Group 15,9,MACCS_24,-0.04048842191696167,-0.12660813331604004
Group 15,9,MACCS_25,0.002468504011631012,-0.12660813331604004
Group 15,9,MACCS_26,-5.076080560684204e-05,-0.12660813331604004
Group 15,9,MACCS_27,0.04184907674789429,-0.12660813331604004
Group 15,9,MACCS_28,-0.03095582127571106,-0.12660813331604004
Group 15,9,MACCS_29,-0.0066404789686203,-0.12660813331604004
Group 15,9,MACCS_30,-0.028759434819221497,-0.12660813331604004
Group 15,9,MACCS_31,-0.08381284773349762,-0.12660813331604004
Group 15,9,MACCS_32,0.00324365496635437,-0.12660813331604004
Group 15,9,MACCS_33,0.0028100907802581787,-0.12660813331604004
Group 15,9,MACCS_34,-0.0072148144245147705,-0.12660813331604004
Group 15,9,MACCS_35,0.024881333112716675,-0.12660813331604004
Group 15,9,MACCS_36,-0.009880542755126953,-0.12660813331604004
Group 15,9,MACCS_37,-0.00389186292886734,-0.12660813331604004
Group 15,9,MACCS_38,-0.006546907126903534,-0.12660813331604004
Group 15,9,MACCS_39,-0.016661033034324646,-0.12660813331604004
Group 15,9,MACCS_40,0.03153795003890991,-0.12660813331604004
Group 15,9,MACCS_41,-0.0286981463432312,-0.12660813331604004
Group 15,9,MACCS_42,0.002929285168647766,-0.12660813331604004
Group 15,9,MACCS_43,-0.005306929349899292,-0.12660813331604004
Group 15,9,MACCS_44,-0.0028040707111358643,-0.12660813331604004
Group 15,9,MACCS_45,-0.005393818020820618,-0.12660813331604004
Group 15,9,MACCS_46,-0.027480512857437134,-0.12660813331604004
Group 15,9,MACCS_47,0.0479356050491333,-0.12660813331604004
Group 15,9,MACCS_48,0.0019127428531646729,-0.12660813331604004
Group 15,9,MACCS_49,0.0011851489543914795,-0.12660813331604004
Group 15,9,MACCS_50,-0.017092078924179077,-0.12660813331604004
Group 15,9,MACCS_51,0.0024293214082717896,-0.12660813331604004
Group 15,9,MACCS_52,0.0007793903350830078,-0.12660813331604004
Group 15,9,MACCS_53,0.012178778648376465,-0.12660813331604004
Group 15,9,MACCS_54,-0.003939896821975708,-0.12660813331604004
Group 15,9,MACCS_55,0.008075356483459473,-0.12660813331604004
Group 15,9,MACCS_56,0.004731200635433197,-0.12660813331604004
Group 15,9,MACCS_57,0.008635789155960083,-0.12660813331604004
Group 15,9,MACCS_58,-0.0030918121337890625,-0.12660813331604004
Group 15,9,MACCS_59,0.0008658766746520996,-0.12660813331604004
Group 15,9,MACCS_60,0.0034539997577667236,-0.12660813331604004
Group 15,9,MACCS_61,0.0002715587615966797,-0.12660813331604004
Group 15,9,MACCS_62,0.008533477783203125,-0.12660813331604004
Group 15,9,MACCS_63,-0.007576443254947662,-0.12660813331604004
Group 15,9,MACCS_64,0.007363855838775635,-0.12660813331604004
Group 15,9,MACCS_65,0.0017255395650863647,-0.12660813331604004
Group 15,9,MACCS_66,-0.01369013637304306,-0.12660813331604004
Group 15,9,MACCS_67,0.0005601793527603149,-0.12660813331604004
Group 15,9,MACCS_68,-0.02189016342163086,-0.12660813331604004
Group 15,9,MACCS_69,0.0031417906284332275,-0.12660813331604004
Group 15,9,MACCS_70,0.001277027651667595,-0.12660813331604004
Group 15,9,MACCS_71,-0.0056048110127449036,-0.12660813331604004
Group 15,9,MACCS_72,-0.012312844395637512,-0.12660813331604004
Group 15,9,MACCS_73,0.005703061819076538,-0.12660813331604004
Group 15,9,MACCS_74,0.004720479249954224,-0.12660813331604004
Group 15,9,MACCS_75,-0.013489633798599243,-0.12660813331604004
