binary_label,hygroscopicity_category,group,Initial_Weight,MACCS_0,MACCS_1,MACCS_2,MACCS_3,MACCS_4,MACCS_5,MACCS_6,MACCS_7,MACCS_8,MACCS_9,MACCS_10,MACCS_11,MACCS_12,MACCS_13,MACCS_14,MACCS_15,MACCS_16,MACCS_17,MACCS_18,MACCS_19,MACCS_20,MACCS_21,MACCS_22,MACCS_23,MACCS_24,MACCS_25,MACCS_26,MACCS_27,MACCS_28,MACCS_29,MACCS_30,MACCS_31,MACCS_32,MACCS_33,MACCS_34,MACCS_35,MACCS_36,MACCS_37,MACCS_38,MACCS_39,MACCS_40,MACCS_41,MACCS_42,MACCS_43,MACCS_44,MACCS_45,MACCS_46,MACCS_47,MACCS_48,MACCS_49,MACCS_50,MACCS_51,MACCS_52,MACCS_53,MACCS_54,MACCS_55,MACCS_56,MACCS_57,MACCS_58,MACCS_59,MACCS_60,MACCS_61,MACCS_62,MACCS_63,MACCS_64,MACCS_65,MACCS_66,MACCS_67,MACCS_68,MACCS_69,MACCS_70,MACCS_71,MACCS_72,MACCS_73,MACCS_74,MACCS_75,MACCS_76,MACCS_77,MACCS_78,MACCS_79,MACCS_80,MACCS_81,MACCS_82,MACCS_83,MACCS_84,MACCS_85,MACCS_86,MACCS_87,MACCS_88,MACCS_89,MACCS_90,MACCS_91,MACCS_92,MACCS_93,MACCS_94,MACCS_95,MACCS_96,MACCS_97,MACCS_98,MACCS_99,MACCS_100,MACCS_101,MACCS_102,MACCS_103,MACCS_104,MACCS_105,MACCS_106,MACCS_107,MACCS_108,MACCS_109,MACCS_110,MACCS_111,MACCS_112,MACCS_113,MACCS_114,MACCS_115,MACCS_116,MACCS_117,MACCS_118,MACCS_119,MACCS_120,MACCS_121,MACCS_122,MACCS_123,MACCS_124,MACCS_125,MACCS_126,MACCS_127,MACCS_128,MACCS_129,MACCS_130,MACCS_131,MACCS_132,MACCS_133,MACCS_134,MACCS_135,MACCS_136,MACCS_137,MACCS_138,MACCS_139,MACCS_140,MACCS_141,MACCS_142,MACCS_143,MACCS_144,MACCS_145,MACCS_146,MACCS_147,MACCS_148,MACCS_149,MACCS_150,MACCS_151,MACCS_152,MACCS_153,MACCS_154,MACCS_155,MACCS_156,MACCS_157,MACCS_158,MACCS_159,MACCS_160,MACCS_161,MACCS_162,MACCS_163,MACCS_164,MACCS_165,MACCS_166,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,BET,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
0,slightly hygroscopic,525,59.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.443330971,4.443330971,0,0,0.865964264,14,246.741,231.621,246.0923762,88,0,0.100862089,-0.371699426,0.371699426,0.100862089,1.058823529,1.882352941,2.705882353,35.45300075,10.01870594,2.073107843,-2.063222373,2.1870071,-2.200687013,5.922244926,0.953524113,2.824951779,1.08E-06,529.234537,10.79468245,9.518234114,10.33473069,7.93265299,5.671861941,5.671861941,4.070240328,4.070240328,2.981355737,2.981355737,2.192393888,2.192393888,-1.54,11.93126286,5.193246163,2.419605592,107.1652829,5.316788604,5.835619786,0,0,0,0,4.992404733,0,0,12.40703316,42.46456948,16.33589992,12.96557803,6.544756406,0,29.01510138,0,5.316788604,4.992404733,6.420821623,13.08951281,48.02802097,0,0,5.316788604,0,0,12.40703316,18.9251326,6.420821623,0,5.563451492,47.45697421,0,10.77244843,0,24.39,0,0,0,12.40703316,0,25.34595422,16.33589992,0,0,52.77376282,0,0,0,4.443330971,5.958653392,1.353009259,1.121623205,14.96906549,0.918009259,1.902975088,0,0.214285714,17,1,2,0,1,1,2,0,2,2,1,3,2,0,0,0,3,2.8058,75.2047
0,no hygroscopic,526,55.4465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.61194822,10.61194822,0.016018519,-1.114027778,0.550121797,9.307692308,180.159,172.095,180.0422587,68,0,0.339003787,-0.477539527,0.477539527,0.339003787,1.307692308,1.923076923,2.461538462,16.53611122,10.18228238,2.104306981,-2.031132092,2.169834557,-2.063000062,5.913065796,-0.131414342,2.032536916,3.043527355,331.6464764,9.844934983,6.981359544,6.981359544,6.109060905,3.617453648,3.617453648,2.394955678,2.394955678,1.371154665,1.371154665,0.887171219,0.887171219,-1.84,9.249605735,3.709251258,2.297415033,74.75705264,9.843390349,11.31296332,0,0,0,11.93861058,4.794537184,4.794537184,0,0,12.13273414,12.13273414,6.9237372,0,19.43246472,11.93861058,0,0,0,6.9237372,0,29.82891977,0,5.749511833,4.736862954,0,5.749511833,0,17.04513797,4.794537184,0,17.28172588,24.26546827,0,0,0,63.6,11.93861058,9.589074368,0,11.31296332,0,0,19.05647134,12.13273414,0,4.736862954,5.106527395,4.686898148,0,21.18476757,8.687243008,-0.016018519,-1.57587963,5.978792517,0,1.220863568,0,0.111111111,13,1,4,0,0,0,1,0,1,3,1,4,2,0,0,0,1,1.3101,44.7103
0,no hygroscopic,527,55.9682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.37587963,9.37587963,0,-0.28662037,0.657668488,9.461538462,205.641,193.545,205.0505709,74,0,0.142142375,-0.505658654,0.505658654,0.142142375,1.307692308,1.923076923,2.384615385,35.45300059,10.10225133,2.086533078,-2.072650993,2.226879829,-1.976665447,5.853018712,0.253753986,2.091716723,1.44E-06,271.6119538,9.137828202,7.188666504,8.005163085,5.701907263,3.583649933,3.583649933,2.512235449,2.512235449,1.758664913,1.758664913,0.996937394,0.996937394,-0.84,12.16,5.012486407,2.303955499,82.28167195,15.31958218,5.749511833,0,0,0,0,4.983978521,0,0,12.40703316,0,6.9237372,17.32374656,18.90769192,15.31958218,12.40703316,0,4.983978521,0,20.13750113,0,23.01767455,0,5.749511833,0,0,5.749511833,12.40703316,20.30356071,13.21376393,6.9237372,16.82083098,6.196843572,0,0,0,73.58,0,5.106527395,0,31.37030892,16.82083098,0,6.196843572,6.9237372,0,4.983978521,10.21305479,0,0,3.836990741,27.03445673,1.265601852,-0.037916667,0,1.445046296,1.122487717,0,0.375,13,3,4,0,0,0,0,1,1,4,3,5,2,0,0,0,1,0.50202,49.7324
0,no hygroscopic,528,44.0632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04361726,11.04361726,0.056085926,-0.642600616,0.680231557,50.37037037,376.581,336.261,376.2977451,154,0,0.302850257,-0.481230262,0.481230262,0.302850257,1,1.703703704,2.444444444,16.36521754,9.441113737,2.599990024,-2.608722041,2.679039813,-2.537511813,5.661062764,-0.137778019,2.972961503,1.509721796,560.385619,19.39697675,17.62230196,17.62230196,12.7536913,11.65287543,11.65287543,11.22316862,11.22316862,10.21185931,10.21185931,8.763044223,8.763044223,-0.57,19.73373806,7.040377183,3.163460619,164.8595846,10.21305479,0,0,0,0,5.969305288,4.794537184,0,0,0,20.7712116,110.5456334,6.420821623,6.103966388,15.00759197,5.969305288,0,0,46.33741722,97.50421584,0,0,0,0,0,0,0,0,22.28632647,4.794537184,46.33741722,91.40024945,0,0,0,0,57.53,5.969305288,9.901064579,0,6.103966388,29.08661465,42.93408905,44.94575136,0,0,20.7712116,5.106527395,0,0,11.04361726,19.28885678,0.881895704,3.907795492,0,12.44640395,7.431430812,0,0.958333333,27,2,3,4,0,4,0,0,0,2,2,3,4,4,0,4,4,5.5071,107.2576
1,hygroscopic,529,56.0218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.61,12.68424622,12.68424622,0,-0.594880653,0.344181843,37.07407407,440.378,410.138,439.1358205,150,0,0.315555895,-1,1,0.315555895,1.259259259,1.888888889,2.444444444,79.9040004,9.939949114,2.713391552,-2.479453509,2.524753119,-2.996005364,5.780777433,-0.955773956,3.401277657,2.10E-06,608.6982127,18.31119031,16.09063018,17.67662672,12.57986535,9.947804084,9.947804084,8.300157949,8.300157949,6.789281556,6.789281556,5.231815086,5.231815086,-0.95,20.7757857,8.194187388,3.690825956,171.553395,36.04473501,36.31348687,0,0,0,5.969305288,4.794537184,0,0,0,43.67639416,11.98427311,12.84164325,20.19931035,40.8392722,5.969305288,0,0,0,68.92051056,20.19931035,35.89528683,0,0,16.98145085,0,0,0,66.15375472,14.26826309,0,44.08838123,30.33183534,0,0,0,59.06,5.917906046,9.901064579,0,35.66160449,24.29161443,22.8881256,19.38639965,0,30.33183534,13.97140918,9.473725908,12.85488283,0,12.68424622,9.701067108,0.813451217,-0.898257422,10.28509365,4.832639911,3.200040323,2.360169491,0.666666667,27,1,5,0,3,3,1,0,1,4,1,6,7,0,3,3,4,-0.763,97.5792
0,no hygroscopic,530,46.6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.66,11.75297052,11.75297052,0.473518519,-0.473518519,0.74836345,12.55555556,236.274,224.178,236.094963,88,0,0.323422196,-0.350883837,0.350883837,0.323422196,0.833333333,1.277777778,1.722222222,16.16253966,10.1355164,2.205637273,-2.220468335,2.351027674,-2.315903982,6.042905678,0.255776637,2.548225653,2.30525079,582.4914996,12.53516943,9.706314847,9.706314847,8.770856948,5.729003814,5.729003814,4.124612648,4.124612648,3.018151561,3.018151561,2.210962543,2.210962543,-2.55,10.59432558,4.035866968,1.569155278,105.149136,5.733667477,0,0,0,0,6.031114512,4.899909731,4.794537184,0,0,48.55024262,23.25963712,0,11.37477255,4.794537184,29.55792728,0,0,5.733667477,0,4.899909731,59.65783953,0,0,10.63357721,16.16930973,0,0,6.031114512,0,0,11.12690298,48.53093655,0,12.15204021,0,46.33,6.031114512,4.794537184,0,0,0,22.50167553,0,4.899909731,60.68297676,0,5.733667477,0,0,13.29926682,0,9.106447468,0,14.93335979,3.994259259,0,0,0,18,2,3,0,1,1,2,0,2,1,1,3,0,0,0,0,3,3.3872,73.5344
1,very hygroscopic,531,49.7184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,8.903974868,8.903974868,0,0,0.464811936,13.5,277.236,251.028,276.1371334,102,0,0.058403491,-0.394756541,0.394756541,0.058403491,0.8125,1.125,1.3125,35.45400136,10.20778496,2.040395914,-2.167225535,1.887394963,-2.4041486,5.85402085,0.228630993,2.237967735,-8.45E-07,84.60593782,10.81155479,10.108265,11.74125816,6.777916868,5.464119307,5.464119307,3.483740093,3.483740093,2.417397039,2.417397039,1.228559327,1.228559327,0.42,21.67888135,15.42,10.92198422,111.0181084,20.846632,0,0,0,0,0,0,0,0,24.81406632,13.8474744,12.84164325,25.17319447,13.21376393,10.21305479,24.81406632,0,10.63357721,0,38.7727993,26.30327674,0,0,0,10.63357721,0,0,24.81406632,48.60001319,0,0,26.68911765,0,0,0,0,64.52,0,0,0,50.11151191,0,25.93115606,0,0,13.8474744,10.63357721,10.21305479,0,0,0,24.2649452,0,0,0.400005669,1.876401487,6.125314311,0,1,16,4,4,0,0,0,0,0,0,4,4,6,9,0,0,0,0,0.551,72.831
0,slightly hygroscopic,532,30.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,10.03509023,10.03509023,0.090648148,-0.870567838,0.431556926,43.15384615,191.139,182.067,191.042987,74,0,0.294458428,-0.387893307,0.387893307,0.294458428,1.384615385,2.076923077,2.769230769,16.9587394,10.11479872,2.483015356,-2.122548046,2.280033211,-2.334857255,4.938684067,-0.769078016,2.564996928,1.979573063,204.08385,9.422285252,6.659283282,6.659283282,6.18154055,3.906875079,3.906875079,3.030713288,3.030713288,2.203301756,2.203301756,1.644874692,1.644874692,-0.92,8.668240795,3.09245995,1.452300186,73.29418296,19.41784189,18.31189916,6.103966388,0,5.086619043,0,0,0,0,10.11431827,0,0,0,13.21376393,24.50446093,0,0,0,0,24.41586555,13.21376393,10.11431827,0,0,0,0,0,0,47.82277592,14.31131449,10.11431827,0,0,0,0,0,91.06,29.50248459,15.22084566,0,13.21376393,0,0,0,0,0,4.837588584,9.473725908,10.19638889,0,14.36958097,18.44036801,0,0,0,-2.409394369,0.236389834,0,1,13,1,7,0,2,2,0,0,0,6,1,7,2,0,2,2,2,-1.2782,37.3542
0,no hygroscopic,533,49.7066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,10.53442854,10.53442854,0.354172336,-0.864725057,0.771957532,10.38461538,178.231,164.119,178.0993797,70,0,0.335178575,-0.477639249,0.477639249,0.335178575,1.307692308,1.846153846,2.230769231,16.3655353,10.01821123,2.01831473,-2.038383833,2.089776508,-1.976248084,5.870036005,0.069664996,2.03643374,2.752595966,277.4115495,9.844934983,7.949320013,7.949320013,6.092224153,4.415600367,4.415600367,3.600046985,3.600046985,1.844836899,1.844836899,1.25480993,1.25480993,-1.31,9.775543199,4.077362949,2.898041396,78.21186954,5.106527395,0,0,0,0,5.969305288,0,4.794537184,0,0,25.98020854,30.0349133,0,5.563451492,9.901064579,5.969305288,0,0,5.917906046,20.26829602,0,35.39237126,0,0,0,0,0,0,11.07583268,6.420821623,5.917906046,29.76891457,24.26546827,0,0,0,37.3,5.969305288,4.794537184,0,0,11.48135754,6.420821623,5.563451492,12.13273414,12.13273414,13.8474744,5.106527395,0,0,10.53442854,8.657592908,1.54861678,-0.257615741,7.0625,0.999899849,4.287910998,0,0.363636364,13,1,2,0,0,0,1,0,1,1,1,2,3,0,0,0,1,2.5833,51.9433
0,no hygroscopic,534,41.7081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,13.03847999,13.03847999,0.066069005,-0.167293587,0.73514667,46.11111111,372.553,336.265,372.2776784,150,0,0.243423707,-0.351250296,0.351250296,0.243423707,1.111111111,1.851851852,2.555555556,16.15186789,9.476122271,2.604708496,-2.583642255,2.64522306,-2.594075976,5.886771688,-0.134977225,2.910839303,1.580369725,658.0160204,19.6125197,17.60058915,17.60058915,12.54429586,10.86244421,10.86244421,11.12840461,11.12840461,8.500568752,8.500568752,7.220824246,7.220824246,-1.32,19.01634449,6.087459123,2.942828596,163.4778185,10.63357721,0,0,11.81435946,0,0,9.589074368,0,0,0,19.92349451,88.54087005,22.9136626,0,9.589074368,11.81435946,0,10.63357721,34.50160512,84.72438182,0,12.15204021,0,0,10.63357721,0,0,0,23.39512554,9.589074368,34.50160512,73.14361574,12.15204021,0,0,0,58.2,0,9.589074368,0,40.14301253,17.75371814,19.26246487,19.26246487,6.076020107,0,51.32828331,0,0,0,24.88191692,6.475310861,0.032346948,2.407681157,0.27962528,10.71508297,10.95803586,0,0.826086957,27,2,4,3,1,4,0,0,0,2,2,4,1,3,0,3,4,3.8145,106.8424
